timestamp,open,high,low,close,volume
2025-11-26 11:15:00+05:30,26116.75,26131.80078125,26115.900390625,26130.900390625,0
2025-11-26 11:20:00+05:30,26129.94921875,26135.94921875,26127.849609375,26130.75,0
2025-11-26 11:25:00+05:30,26130.44921875,26139.25,26127.900390625,26131.80078125,0
2025-11-26 11:30:00+05:30,26131.44921875,26138.75,26127.30078125,26134.94921875,0
2025-11-26 11:35:00+05:30,26135.0,26137.099609375,26124.900390625,26126.25,0
2025-11-26 11:40:00+05:30,26126.099609375,26129.05078125,26120.849609375,26121.5,0
2025-11-26 11:45:00+05:30,26121.05078125,26132.900390625,26116.69921875,26131.349609375,0
2025-11-26 11:50:00+05:30,26131.599609375,26136.30078125,26128.94921875,26131.900390625,0
2025-11-26 11:55:00+05:30,26131.44921875,26145.349609375,26130.30078125,26143.400390625,0
2025-11-26 12:00:00+05:30,26143.80078125,26152.55078125,26137.19921875,26149.80078125,0
2025-11-26 12:05:00+05:30,26148.55078125,26160.150390625,26147.75,26158.19921875,0
2025-11-26 12:10:00+05:30,26158.400390625,26161.19921875,26155.19921875,26156.849609375,0
2025-11-26 12:15:00+05:30,26156.94921875,26159.349609375,26150.19921875,26150.80078125,0
2025-11-26 12:20:00+05:30,26151.650390625,26156.55078125,26147.25,26154.75,0
2025-11-26 12:25:00+05:30,26154.0,26162.05078125,26149.150390625,26157.599609375,0
2025-11-26 12:30:00+05:30,26157.80078125,26162.25,26149.05078125,26162.0,0
2025-11-26 12:35:00+05:30,26161.69921875,26168.55078125,26160.400390625,26167.900390625,0
2025-11-26 12:40:00+05:30,26167.599609375,26171.599609375,26164.69921875,26170.69921875,0
2025-11-26 12:45:00+05:30,26170.44921875,26172.5,26163.55078125,26165.94921875,0
2025-11-26 12:50:00+05:30,26165.55078125,26173.44921875,26162.400390625,26165.849609375,0
2025-11-26 12:55:00+05:30,26165.650390625,26173.099609375,26160.150390625,26172.05078125,0
2025-11-26 13:00:00+05:30,26171.69921875,26185.400390625,26169.44921875,26184.5,0
2025-11-26 13:05:00+05:30,26184.150390625,26191.30078125,26180.19921875,26189.80078125,0
2025-11-26 13:10:00+05:30,26188.25,26195.25,26188.25,26188.900390625,0
2025-11-26 13:20:00+05:30,26188.55078125,26193.900390625,26171.80078125,26172.69921875,0
2025-11-26 13:25:00+05:30,26173.150390625,26180.650390625,26151.900390625,26154.44921875,0
2025-11-26 13:30:00+05:30,26154.30078125,26179.44921875,26154.25,26171.55078125,0
2025-11-26 13:35:00+05:30,26172.0,26179.05078125,26170.80078125,26177.650390625,0
2025-11-26 13:40:00+05:30,26177.349609375,26191.25,26172.900390625,26173.150390625,0
2025-11-26 13:45:00+05:30,26173.25,26181.900390625,26166.849609375,26176.650390625,0
2025-11-26 13:50:00+05:30,26176.5,26181.400390625,26163.150390625,26178.849609375,0
2025-11-26 13:55:00+05:30,26178.80078125,26195.44921875,26178.099609375,26184.599609375,0
2025-11-26 14:00:00+05:30,26185.0,26211.94921875,26182.75,26202.400390625,0
2025-11-26 14:05:00+05:30,26201.900390625,26203.849609375,26174.849609375,26202.150390625,0
2025-11-26 14:10:00+05:30,26201.94921875,26206.5,26196.75,26197.349609375,0
2025-11-26 14:15:00+05:30,26197.599609375,26199.099609375,26180.69921875,26189.900390625,0
2025-11-26 14:20:00+05:30,26189.900390625,26198.55078125,26188.099609375,26196.0,0
2025-11-26 14:25:00+05:30,26197.25,26199.650390625,26167.599609375,26168.19921875,0
2025-11-26 14:30:00+05:30,26167.650390625,26185.099609375,26166.05078125,26181.30078125,0
2025-11-26 14:35:00+05:30,26180.900390625,26186.0,26177.55078125,26181.349609375,0
2025-11-26 14:40:00+05:30,26181.30078125,26198.5,26179.400390625,26188.349609375,0
2025-11-26 14:45:00+05:30,26187.55078125,26194.349609375,26175.400390625,26175.400390625,0
2025-11-26 14:50:00+05:30,26175.099609375,26185.5,26159.05078125,26185.349609375,0
2025-11-26 14:55:00+05:30,26184.69921875,26196.599609375,26182.900390625,26188.5,0
2025-11-26 15:00:00+05:30,26191.349609375,26206.80078125,26191.19921875,26197.400390625,0
2025-11-26 15:05:00+05:30,26199.400390625,26213.69921875,26192.5,26213.55078125,0
2025-11-26 15:10:00+05:30,26214.80078125,26214.80078125,26206.55078125,26212.599609375,0
2025-11-26 15:15:00+05:30,26213.5,26213.5,26200.80078125,26204.849609375,0
2025-11-26 15:20:00+05:30,26205.150390625,26211.75,26198.400390625,26210.349609375,0
2025-11-26 15:25:00+05:30,26210.44921875,26210.900390625,26196.599609375,26202.69921875,0
2025-11-27 09:15:00+05:30,26261.25,26261.25,26210.849609375,26253.599609375,0
2025-11-27 09:20:00+05:30,26251.94921875,26289.599609375,26248.650390625,26274.400390625,0
2025-11-27 09:25:00+05:30,26274.69921875,26289.25,26258.650390625,26283.80078125,0
2025-11-27 09:30:00+05:30,26285.150390625,26286.599609375,26270.94921875,26279.599609375,0
2025-11-27 09:35:00+05:30,26279.94921875,26281.5,26251.55078125,26251.55078125,0
2025-11-27 09:40:00+05:30,26249.55078125,26254.75,26225.19921875,26238.0,0
2025-11-27 09:45:00+05:30,26236.599609375,26251.19921875,26223.69921875,26249.44921875,0
2025-11-27 09:50:00+05:30,26249.75,26267.19921875,26242.400390625,26259.099609375,0
2025-11-27 09:55:00+05:30,26258.69921875,26287.75,26258.69921875,26284.0,0
2025-11-27 10:00:00+05:30,26283.900390625,26295.349609375,26277.05078125,26288.650390625,0
2025-11-27 10:05:00+05:30,26287.75,26304.150390625,26287.75,26290.69921875,0
2025-11-27 10:10:00+05:30,26290.900390625,26291.349609375,26269.5,26283.0,0
2025-11-27 10:15:00+05:30,26282.69921875,26284.80078125,26273.94921875,26281.150390625,0
2025-11-27 10:20:00+05:30,26281.75,26287.599609375,26273.099609375,26275.849609375,0
2025-11-27 10:25:00+05:30,26276.94921875,26279.849609375,26265.650390625,26279.25,0
2025-11-27 10:30:00+05:30,26279.400390625,26285.400390625,26271.900390625,26277.25,0
2025-11-27 10:35:00+05:30,26276.349609375,26286.80078125,26273.150390625,26285.900390625,0
2025-11-27 10:40:00+05:30,26285.80078125,26291.900390625,26279.44921875,26284.55078125,0
2025-11-27 10:45:00+05:30,26285.75,26299.400390625,26285.099609375,26299.30078125,0
2025-11-27 10:50:00+05:30,26299.349609375,26310.05078125,26290.19921875,26291.75,0
2025-11-27 10:55:00+05:30,26291.30078125,26292.650390625,26283.650390625,26291.75,0
2025-11-27 11:00:00+05:30,26291.05078125,26302.150390625,26288.849609375,26296.05078125,0
2025-11-27 11:05:00+05:30,26295.75,26304.5,26294.0,26301.25,0
2025-11-27 11:10:00+05:30,26301.599609375,26303.099609375,26291.900390625,26297.650390625,0
2025-11-27 11:15:00+05:30,26297.650390625,26302.349609375,26281.599609375,26285.25,0
2025-11-27 11:20:00+05:30,26285.099609375,26287.19921875,26275.650390625,26282.94921875,0
2025-11-27 11:25:00+05:30,26283.599609375,26285.900390625,26278.099609375,26279.44921875,0
2025-11-27 11:30:00+05:30,26279.25,26280.0,26266.80078125,26270.400390625,0
2025-11-27 11:35:00+05:30,26270.5,26274.55078125,26262.75,26263.599609375,0
2025-11-27 11:40:00+05:30,26263.44921875,26274.400390625,26262.75,26269.30078125,0
2025-11-27 11:45:00+05:30,26269.599609375,26270.349609375,26233.69921875,26238.75,0
2025-11-27 11:50:00+05:30,26238.0,26245.650390625,26233.44921875,26240.650390625,0
2025-11-27 11:55:00+05:30,26241.19921875,26249.80078125,26235.650390625,26245.44921875,0
2025-11-27 12:00:00+05:30,26244.94921875,26262.55078125,26242.099609375,26243.80078125,0
2025-11-27 12:05:00+05:30,26244.75,26245.80078125,26228.650390625,26238.849609375,0
2025-11-27 12:10:00+05:30,26239.349609375,26246.849609375,26237.80078125,26243.94921875,0
2025-11-27 12:15:00+05:30,26244.0,26247.69921875,26230.900390625,26241.05078125,0
2025-11-27 12:20:00+05:30,26241.05078125,26244.25,26219.0,26222.150390625,0
2025-11-27 12:25:00+05:30,26222.69921875,26228.55078125,26214.94921875,26226.650390625,0
2025-11-27 12:30:00+05:30,26227.05078125,26230.0,26219.599609375,26220.55078125,0
2025-11-27 12:35:00+05:30,26219.849609375,26224.349609375,26218.80078125,26221.94921875,0
2025-11-27 12:40:00+05:30,26222.30078125,26248.150390625,26222.19921875,26247.650390625,0
2025-11-27 12:45:00+05:30,26248.19921875,26252.650390625,26243.150390625,26251.349609375,0
2025-11-27 12:50:00+05:30,26251.5,26256.94921875,26235.80078125,26241.94921875,0
2025-11-27 12:55:00+05:30,26240.900390625,26244.599609375,26236.599609375,26237.900390625,0
2025-11-27 13:00:00+05:30,26237.650390625,26239.400390625,26224.400390625,26230.05078125,0
2025-11-27 13:05:00+05:30,26230.05078125,26231.650390625,26216.19921875,26218.25,0
2025-11-27 13:10:00+05:30,26218.69921875,26222.599609375,26175.80078125,26178.30078125,0
2025-11-27 13:15:00+05:30,26177.25,26186.05078125,26167.94921875,26183.94921875,0
2025-11-27 13:20:00+05:30,26183.94921875,26194.44921875,26151.400390625,26154.69921875,0
2025-11-27 13:25:00+05:30,26154.44921875,26156.80078125,26145.05078125,26152.05078125,0
2025-11-27 13:30:00+05:30,26151.849609375,26169.5,26145.900390625,26168.400390625,0
2025-11-27 13:35:00+05:30,26168.0,26169.44921875,26148.5,26151.05078125,0
2025-11-27 13:40:00+05:30,26151.150390625,26154.30078125,26142.150390625,26148.400390625,0
2025-11-27 13:45:00+05:30,26148.05078125,26164.30078125,26143.599609375,26162.44921875,0
2025-11-27 13:50:00+05:30,26161.80078125,26179.599609375,26157.849609375,26179.599609375,0
2025-11-27 13:55:00+05:30,26179.099609375,26186.05078125,26170.0,26185.44921875,0
2025-11-27 14:00:00+05:30,26185.349609375,26190.0,26168.30078125,26177.650390625,0
2025-11-27 14:05:00+05:30,26177.19921875,26189.849609375,26175.94921875,26186.599609375,0
2025-11-27 14:10:00+05:30,26185.5,26197.25,26178.900390625,26180.94921875,0
2025-11-27 14:15:00+05:30,26180.5,26200.849609375,26172.30078125,26187.099609375,0
2025-11-27 14:20:00+05:30,26188.05078125,26206.80078125,26185.400390625,26199.900390625,0
2025-11-27 14:25:00+05:30,26199.19921875,26217.55078125,26199.19921875,26206.05078125,0
2025-11-27 14:30:00+05:30,26205.55078125,26222.44921875,26180.55078125,26206.94921875,0
2025-11-27 14:35:00+05:30,26205.400390625,26218.650390625,26196.5,26218.400390625,0
2025-11-27 14:40:00+05:30,26217.099609375,26218.900390625,26189.80078125,26206.19921875,0
2025-11-27 14:45:00+05:30,26205.849609375,26206.69921875,26193.349609375,26193.849609375,0
2025-11-27 14:50:00+05:30,26192.94921875,26193.80078125,26173.30078125,26179.150390625,0
2025-11-27 14:55:00+05:30,26177.900390625,26201.30078125,26173.599609375,26186.05078125,0
2025-11-27 15:00:00+05:30,26185.94921875,26228.19921875,26185.94921875,26212.69921875,0
2025-11-27 15:05:00+05:30,26211.5,26221.30078125,26202.30078125,26213.19921875,0
2025-11-27 15:10:00+05:30,26212.80078125,26218.80078125,26204.30078125,26213.150390625,0
2025-11-27 15:15:00+05:30,26212.650390625,26226.55078125,26207.599609375,26223.25,0
2025-11-27 15:20:00+05:30,26221.80078125,26234.19921875,26212.650390625,26220.30078125,0
2025-11-27 15:25:00+05:30,26220.55078125,26231.150390625,26217.75,26220.80078125,0
2025-11-28 09:15:00+05:30,26246.900390625,26246.900390625,26172.900390625,26242.150390625,0
2025-11-28 09:20:00+05:30,26242.94921875,26242.94921875,26214.349609375,26215.44921875,0
2025-11-28 09:25:00+05:30,26215.900390625,26241.0,26202.30078125,26229.650390625,0
2025-11-28 09:30:00+05:30,26231.0,26252.599609375,26222.0,26252.349609375,0
2025-11-28 09:35:00+05:30,26252.44921875,26254.44921875,26201.650390625,26209.55078125,0
2025-11-28 09:40:00+05:30,26211.0,26240.349609375,26209.150390625,26225.099609375,0
2025-11-28 09:45:00+05:30,26224.900390625,26241.75,26213.75,26238.69921875,0
2025-11-28 09:50:00+05:30,26240.05078125,26253.599609375,26232.599609375,26252.44921875,0
2025-11-28 09:55:00+05:30,26254.05078125,26254.75,26242.099609375,26250.650390625,0
2025-11-28 10:00:00+05:30,26252.099609375,26261.69921875,26247.650390625,26257.150390625,0
2025-11-28 10:05:00+05:30,26257.05078125,26267.19921875,26256.69921875,26262.099609375,0
2025-11-28 10:10:00+05:30,26263.05078125,26263.80078125,26239.30078125,26240.400390625,0
2025-11-28 10:15:00+05:30,26240.650390625,26245.44921875,26227.25,26232.650390625,0
2025-11-28 10:20:00+05:30,26232.44921875,26233.900390625,26220.849609375,26220.849609375,0
2025-11-28 10:25:00+05:30,26221.849609375,26239.05078125,26218.80078125,26236.19921875,0
2025-11-28 10:30:00+05:30,26235.80078125,26256.05078125,26234.55078125,26250.75,0
2025-11-28 10:35:00+05:30,26250.5,26269.900390625,26250.5,26267.650390625,0
2025-11-28 10:40:00+05:30,26267.849609375,26274.44921875,26264.349609375,26274.44921875,0
2025-11-28 10:45:00+05:30,26273.94921875,26280.19921875,26269.30078125,26273.44921875,0
2025-11-28 10:50:00+05:30,26270.25,26272.75,26260.94921875,26271.900390625,0
2025-11-28 10:55:00+05:30,26271.19921875,26271.5,26254.349609375,26259.400390625,0
2025-11-28 11:00:00+05:30,26259.400390625,26268.900390625,26252.25,26258.650390625,0
2025-11-28 11:05:00+05:30,26258.05078125,26262.44921875,26246.099609375,26247.94921875,0
2025-11-28 11:10:00+05:30,26247.80078125,26267.400390625,26245.150390625,26266.5,0
2025-11-28 11:15:00+05:30,26266.900390625,26273.25,26261.599609375,26264.25,0
2025-11-28 11:20:00+05:30,26263.75,26264.5,26240.94921875,26242.900390625,0
2025-11-28 11:25:00+05:30,26242.349609375,26247.94921875,26236.75,26243.400390625,0
2025-11-28 11:30:00+05:30,26243.150390625,26250.69921875,26240.55078125,26245.69921875,0
2025-11-28 11:35:00+05:30,26244.849609375,26246.55078125,26232.599609375,26244.400390625,0
2025-11-28 11:40:00+05:30,26244.650390625,26250.900390625,26234.349609375,26247.94921875,0
2025-11-28 11:45:00+05:30,26246.94921875,26256.900390625,26246.0,26256.69921875,0
2025-11-28 11:50:00+05:30,26256.599609375,26257.099609375,26245.80078125,26250.25,0
2025-11-28 11:55:00+05:30,26250.099609375,26256.25,26238.05078125,26247.099609375,0
2025-11-28 12:00:00+05:30,26247.400390625,26253.150390625,26242.05078125,26244.25,0
2025-11-28 12:05:00+05:30,26243.69921875,26249.400390625,26232.849609375,26235.19921875,0
2025-11-28 12:10:00+05:30,26234.25,26243.400390625,26233.30078125,26240.75,0
2025-11-28 12:15:00+05:30,26239.349609375,26240.55078125,26225.400390625,26227.849609375,0
2025-11-28 12:20:00+05:30,26227.19921875,26234.19921875,26220.30078125,26222.599609375,0
2025-11-28 12:25:00+05:30,26222.349609375,26225.900390625,26217.849609375,26220.900390625,0
2025-11-28 12:30:00+05:30,26220.05078125,26237.900390625,26218.0,26237.19921875,0
2025-11-28 12:35:00+05:30,26236.75,26240.150390625,26228.94921875,26236.19921875,0
2025-11-28 12:40:00+05:30,26235.650390625,26235.75,26226.150390625,26230.0,0
2025-11-28 12:45:00+05:30,26229.849609375,26230.650390625,26204.0,26207.80078125,0
2025-11-28 12:50:00+05:30,26207.75,26217.69921875,26205.75,26217.0,0
2025-11-28 12:55:00+05:30,26217.150390625,26228.75,26211.30078125,26226.099609375,0
2025-11-28 13:00:00+05:30,26225.5,26227.400390625,26216.099609375,26224.44921875,0
2025-11-28 13:05:00+05:30,26223.650390625,26225.75,26215.19921875,26220.44921875,0
2025-11-28 13:10:00+05:30,26219.849609375,26220.75,26212.650390625,26217.900390625,0
2025-11-28 13:15:00+05:30,26217.44921875,26224.650390625,26208.44921875,26209.80078125,0
2025-11-28 13:20:00+05:30,26209.75,26227.5,26203.900390625,26227.5,0
2025-11-28 13:25:00+05:30,26226.25,26227.30078125,26214.849609375,26225.099609375,0
2025-11-28 13:30:00+05:30,26225.650390625,26234.900390625,26223.099609375,26229.80078125,0
2025-11-28 13:35:00+05:30,26230.0,26233.19921875,26220.19921875,26229.5,0
2025-11-28 13:40:00+05:30,26228.44921875,26229.599609375,26216.25,26217.69921875,0
2025-11-28 13:45:00+05:30,26217.0,26218.099609375,26203.05078125,26206.25,0
2025-11-28 13:50:00+05:30,26206.75,26212.30078125,26194.0,26212.25,0
2025-11-28 13:55:00+05:30,26212.55078125,26214.650390625,26201.75,26208.80078125,0
2025-11-28 14:00:00+05:30,26208.599609375,26217.099609375,26206.349609375,26214.30078125,0
2025-11-28 14:05:00+05:30,26214.05078125,26216.19921875,26200.94921875,26205.25,0
2025-11-28 14:10:00+05:30,26204.80078125,26208.0,26199.80078125,26200.75,0
2025-11-28 14:15:00+05:30,26200.94921875,26206.900390625,26195.19921875,26201.69921875,0
2025-11-28 14:20:00+05:30,26201.599609375,26201.599609375,26194.900390625,26201.099609375,0
2025-11-28 14:25:00+05:30,26200.900390625,26206.099609375,26199.05078125,26205.099609375,0
2025-11-28 14:30:00+05:30,26204.94921875,26221.599609375,26201.349609375,26211.05078125,0
2025-11-28 14:35:00+05:30,26209.30078125,26222.44921875,26207.650390625,26216.94921875,0
2025-11-28 14:40:00+05:30,26216.150390625,26219.05078125,26201.94921875,26205.55078125,0
2025-11-28 14:45:00+05:30,26205.30078125,26209.599609375,26201.900390625,26205.75,0
2025-11-28 14:50:00+05:30,26205.900390625,26210.150390625,26197.94921875,26207.0,0
2025-11-28 14:55:00+05:30,26207.599609375,26214.400390625,26204.5,26209.55078125,0
2025-11-28 15:00:00+05:30,26209.69921875,26210.55078125,26200.099609375,26209.150390625,0
2025-11-28 15:05:00+05:30,26209.150390625,26213.150390625,26201.55078125,26206.25,0
2025-11-28 15:10:00+05:30,26204.900390625,26208.150390625,26196.150390625,26197.55078125,0
2025-11-28 15:15:00+05:30,26197.44921875,26204.19921875,26194.44921875,26198.94921875,0
2025-11-28 15:20:00+05:30,26199.25,26206.0,26191.900390625,26199.75,0
2025-11-28 15:25:00+05:30,26200.849609375,26213.650390625,26199.849609375,26204.55078125,0
2025-12-01 09:15:00+05:30,26319.900390625,26319.900390625,26272.25,26285.30078125,0
2025-12-01 09:20:00+05:30,26285.30078125,26298.69921875,26279.19921875,26292.349609375,0
2025-12-01 09:25:00+05:30,26292.5,26299.05078125,26279.25,26284.05078125,0
2025-12-01 09:30:00+05:30,26284.75,26303.94921875,26284.55078125,26300.150390625,0
2025-12-01 09:35:00+05:30,26301.099609375,26312.5,26293.25,26311.0,0
2025-12-01 09:40:00+05:30,26311.349609375,26314.69921875,26281.19921875,26287.25,0
2025-12-01 09:45:00+05:30,26286.55078125,26297.650390625,26277.69921875,26295.80078125,0
2025-12-01 09:50:00+05:30,26294.30078125,26296.0,26270.19921875,26273.55078125,0
2025-12-01 09:55:00+05:30,26273.849609375,26277.69921875,26263.94921875,26264.30078125,0
2025-12-01 10:00:00+05:30,26264.44921875,26282.150390625,26264.44921875,26279.75,0
2025-12-01 10:05:00+05:30,26279.75,26290.849609375,26277.599609375,26285.400390625,0
2025-12-01 10:10:00+05:30,26285.900390625,26288.19921875,26279.349609375,26284.94921875,0
2025-12-01 10:15:00+05:30,26283.650390625,26288.69921875,26270.5,26279.80078125,0
2025-12-01 10:20:00+05:30,26279.30078125,26282.099609375,26275.0,26277.349609375,0
2025-12-01 10:25:00+05:30,26278.75,26282.55078125,26268.599609375,26281.099609375,0
2025-12-01 10:30:00+05:30,26282.900390625,26289.55078125,26274.94921875,26277.849609375,0
2025-12-01 10:35:00+05:30,26277.599609375,26282.599609375,26258.30078125,26259.400390625,0
2025-12-01 10:40:00+05:30,26259.75,26268.30078125,26258.099609375,26258.599609375,0
2025-12-01 10:45:00+05:30,26259.44921875,26259.650390625,26247.44921875,26249.400390625,0
2025-12-01 10:50:00+05:30,26250.900390625,26251.44921875,26229.349609375,26229.650390625,0
2025-12-01 10:55:00+05:30,26230.5,26241.650390625,26229.849609375,26238.94921875,0
2025-12-01 11:00:00+05:30,26239.5,26240.55078125,26224.55078125,26227.80078125,0
2025-12-01 11:05:00+05:30,26228.25,26235.650390625,26224.75,26225.80078125,0
2025-12-01 11:10:00+05:30,26225.5,26244.150390625,26225.44921875,26242.400390625,0
2025-12-01 11:15:00+05:30,26242.599609375,26247.099609375,26236.75,26238.05078125,0
2025-12-01 11:20:00+05:30,26238.55078125,26249.19921875,26237.44921875,26246.150390625,0
2025-12-01 11:25:00+05:30,26246.5,26250.94921875,26241.650390625,26247.5,0
2025-12-01 11:30:00+05:30,26248.349609375,26261.900390625,26245.650390625,26259.25,0
2025-12-01 11:35:00+05:30,26260.150390625,26260.69921875,26250.05078125,26257.599609375,0
2025-12-01 11:40:00+05:30,26258.849609375,26261.650390625,26208.150390625,26211.75,0
2025-12-01 11:45:00+05:30,26212.349609375,26212.349609375,26180.44921875,26190.650390625,0
2025-12-01 11:50:00+05:30,26191.25,26209.30078125,26182.0,26202.69921875,0
2025-12-01 11:55:00+05:30,26203.099609375,26217.400390625,26199.5,26212.599609375,0
2025-12-01 12:00:00+05:30,26213.150390625,26216.849609375,26196.849609375,26197.75,0
2025-12-01 12:05:00+05:30,26197.55078125,26197.55078125,26174.75,26174.75,0
2025-12-01 12:10:00+05:30,26175.80078125,26183.650390625,26168.900390625,26175.650390625,0
2025-12-01 12:15:00+05:30,26175.900390625,26177.5,26167.05078125,26170.400390625,0
2025-12-01 12:20:00+05:30,26170.599609375,26182.30078125,26161.150390625,26181.94921875,0
2025-12-01 12:25:00+05:30,26181.44921875,26188.55078125,26176.75,26188.55078125,0
2025-12-01 12:30:00+05:30,26188.25,26188.25,26157.25,26160.849609375,0
2025-12-01 12:35:00+05:30,26162.849609375,26167.900390625,26154.94921875,26159.25,0
2025-12-01 12:40:00+05:30,26159.75,26169.900390625,26149.849609375,26164.94921875,0
2025-12-01 12:45:00+05:30,26164.599609375,26170.69921875,26151.849609375,26157.349609375,0
2025-12-01 12:50:00+05:30,26159.55078125,26180.349609375,26157.849609375,26178.849609375,0
2025-12-01 12:55:00+05:30,26179.30078125,26188.5,26168.099609375,26184.94921875,0
2025-12-01 13:00:00+05:30,26185.94921875,26186.400390625,26167.69921875,26179.94921875,0
2025-12-01 13:05:00+05:30,26180.900390625,26184.30078125,26172.150390625,26175.599609375,0
2025-12-01 13:10:00+05:30,26175.5,26187.55078125,26174.19921875,26186.94921875,0
2025-12-01 13:15:00+05:30,26187.05078125,26195.650390625,26185.150390625,26195.150390625,0
2025-12-01 13:20:00+05:30,26195.19921875,26195.19921875,26173.0,26175.44921875,0
2025-12-01 13:25:00+05:30,26176.150390625,26177.55078125,26169.099609375,26173.599609375,0
2025-12-01 13:30:00+05:30,26174.25,26177.44921875,26164.650390625,26165.849609375,0
2025-12-01 13:35:00+05:30,26166.69921875,26189.849609375,26164.69921875,26185.69921875,0
2025-12-01 13:40:00+05:30,26186.150390625,26198.25,26178.80078125,26190.900390625,0
2025-12-01 13:45:00+05:30,26192.75,26196.650390625,26181.75,26194.75,0
2025-12-01 13:50:00+05:30,26195.25,26196.30078125,26185.25,26190.69921875,0
2025-12-01 13:55:00+05:30,26191.349609375,26191.55078125,26180.05078125,26183.0,0
2025-12-01 14:00:00+05:30,26182.25,26221.400390625,26182.25,26221.150390625,0
2025-12-01 14:05:00+05:30,26221.400390625,26228.94921875,26209.5,26212.349609375,0
2025-12-01 14:10:00+05:30,26212.099609375,26215.599609375,26201.599609375,26213.849609375,0
2025-12-01 14:15:00+05:30,26214.55078125,26217.599609375,26202.80078125,26205.900390625,0
2025-12-01 14:20:00+05:30,26206.44921875,26212.80078125,26199.30078125,26205.5,0
2025-12-01 14:25:00+05:30,26206.69921875,26212.44921875,26201.0,26206.900390625,0
2025-12-01 14:30:00+05:30,26206.5,26207.5,26190.5,26196.94921875,0
2025-12-01 14:35:00+05:30,26197.94921875,26200.80078125,26182.400390625,26182.849609375,0
2025-12-01 14:40:00+05:30,26183.400390625,26187.69921875,26171.55078125,26172.5,0
2025-12-01 14:45:00+05:30,26173.849609375,26177.349609375,26169.849609375,26174.19921875,0
2025-12-01 14:50:00+05:30,26175.19921875,26175.44921875,26139.349609375,26140.44921875,0
2025-12-01 14:55:00+05:30,26144.25,26147.69921875,26124.80078125,26141.94921875,0
2025-12-01 15:00:00+05:30,26147.19921875,26180.55078125,26137.400390625,26180.55078125,0
2025-12-01 15:05:00+05:30,26180.900390625,26181.849609375,26171.75,26178.30078125,0
2025-12-01 15:10:00+05:30,26179.0,26189.150390625,26175.94921875,26179.5,0
2025-12-01 15:15:00+05:30,26179.650390625,26179.94921875,26170.69921875,26179.400390625,0
2025-12-01 15:20:00+05:30,26178.849609375,26182.150390625,26173.69921875,26181.0,0
2025-12-01 15:25:00+05:30,26181.75,26185.05078125,26166.94921875,26175.94921875,0
2025-12-02 09:15:00+05:30,26096.05078125,26150.650390625,26096.05078125,26141.5,0
2025-12-02 09:20:00+05:30,26141.55078125,26154.599609375,26137.19921875,26143.94921875,0
2025-12-02 09:25:00+05:30,26144.44921875,26151.150390625,26129.099609375,26130.19921875,0
2025-12-02 09:30:00+05:30,26131.25,26133.25,26112.55078125,26114.900390625,0
2025-12-02 09:35:00+05:30,26115.099609375,26121.44921875,26106.75,26108.849609375,0
2025-12-02 09:40:00+05:30,26109.150390625,26114.849609375,26078.900390625,26079.30078125,0
2025-12-02 09:45:00+05:30,26078.75,26094.349609375,26070.900390625,26072.650390625,0
2025-12-02 09:50:00+05:30,26071.849609375,26079.0,26068.69921875,26076.69921875,0
